user,sku,category,query,click_time,query_time
f5b9c7f4940438e6513c60baf3b3ff4fe1e297df,9755322,pcmcat247400050001,processor,"2011-10-26 00:20:23.997","2011-10-26 00:19:49.428"
f5c7b8ec84cc819dbf95b17276966ddc0fa574bd,1251981,pcmcat186100050006,"external hard drives","2011-10-25 22:45:19.732","2011-10-25 22:44:47.005"
f5cc5ad129d4d4134603e0ec732ca6d17190af2c,9420361,pcmcat183800050007,"Rocketfish RF-BPRAC3","2011-10-18 11:22:45.53","2011-10-18 11:21:37.697"
f5d023b9c19cd7b0a7055f6b0da0f281e4dd6844,2842092,pcmcat209000050008,"HP touchpad","2011-09-23 16:38:03.953","2011-09-23 16:37:58.431"
f5d3e885af467f719eb63b82d11f35421b4b1963,9755322,pcmcat247400050001,"MacBook pro","2011-09-29 04:54:52.661","2011-09-29 04:53:57.263"
f5d4992a759eddb071c38f12affd976dce934f71,3168067,cat02713,Goblin,"2011-09-24 05:26:41.35","2011-09-24 05:25:55.336"
f5d503ae8ae427eca98634d55842c36753b8ae98,1251336,abcat0715007,"play station","2011-10-25 23:21:23.102","2011-10-25 23:21:04.881"
f5d9065c2b1e5c2d3ad68ddd83ca19c80f406d87,1945531,pcmcat209000050007,Ipad,"2011-10-02 17:33:41.667","2011-10-02 17:32:13.919"
f5dae84b6106929ef819571ad9cc41adc83114a3,2817582,pcmcat209000050008,"samsung galaxy tab","2011-09-28 06:05:08.518","2011-09-28 06:04:45.617"
f5e38e961378b44f0698b8f3f8a2d8a9b5384d90,9947181,abcat0511004,Printer,"2011-09-17 12:17:50.606","2011-09-17 12:14:27.1"
f5e4dd4cf5a30282fde085324be15650aa348bfb,8998506,abcat0503002,router,"2011-10-27 13:40:09.136","2011-10-27 13:39:11.149"
f5e8779c986a9ecc7161c00703e61e6c3556fd29,2265381,pcmcat209000050008,"Blackberry playbook","2011-09-02 08:24:41.653","2011-09-02 08:23:37.829"
f5f427197a597248abd81f1fe26ab4bcf42b7eb7,9225411,abcat0201011,"Portable tv","2011-10-01 19:38:01.406","2011-10-01 19:36:43.846"
f5ff8b0c8d68cc81a48af76096c0f61b92c5d36a,2842056,pcmcat209000050008,"HP Touchpad","2011-08-23 20:07:19.641","2011-08-23 20:07:08.501"
f60267ffbd85a8ceea2e6322e884dc5cf337efe8,2506173,pcmcat193100050014,"i tablets","2011-10-09 14:25:59.242","2011-10-09 14:22:48.777"
f60588b9ccee9373078802125049ef74ec3f65ab,3487648,pcmcat209400050001,Iphone,"2011-10-24 14:38:50.33","2011-10-24 14:37:10.983"
f6084c2def6d72a0bec2c6d6890caa1175cb1eb3,1535836,pcmcat247400050001,"Beats laptop","2011-09-14 18:04:19.601","2011-09-14 18:03:11.726"
f6099bf8d8f2a6c3c2c8fbf6a0e5fe0fd4c49e4d,9755322,pcmcat247400050001,"mac book","2011-10-30 13:15:10.298","2011-10-30 13:13:27.26"
f60d81256f985012a65da5444918c703eb92d1cd,2842056,pcmcat209000050008,"Hp tablet","2011-08-26 21:54:57.807","2011-08-26 21:54:44.665"
f6112706204cb7a1770509ce07b2536fe47e752d,1623912,pcmcat247400050000,SummerSale_Computing_20110826,"2011-08-27 16:18:40.718","2011-08-27 16:18:24.202"
f6166e156bd5be6614144413428f64aee639311f,1222817,pcmcat186400050004,Nikon,"2011-09-29 14:20:07.924","2011-09-29 14:17:45.935"
f6166e156bd5be6614144413428f64aee639311f,2049039,abcat0401004,Nikon,"2011-09-29 14:20:19.04","2011-09-29 14:17:45.935"
f61d25dabcf269cfb5ba2882eb3dc7408222174a,9225377,abcat0201011,"ipod touch","2011-10-30 12:02:48.935","2011-10-30 12:01:55.655"
f61edef4b7b77675f37ae0f94895dfff727ad9fd,2842056,pcmcat209000050008,Touchpad,"2011-08-23 13:30:07.797","2011-08-23 13:29:49.79"
f626d2465a2984e22b7596a4928df2c42c83d6e9,2620821,abcat0101001,"lcd tv","2011-10-15 20:11:58.115","2011-10-15 20:11:54.391"
f628aaee9c0c4a333809fec1f740b61cf6137282,2225047,abcat0503002,Wireless,"2011-09-28 12:46:16.776","2011-09-28 12:44:01.252"
f633d4155eb77faf92781e46125fdb62277b1449,1831054,abcat0101001,"i pad","2011-10-16 19:45:19.945","2011-10-16 19:43:04.241"
f633d4155eb77faf92781e46125fdb62277b1449,2893174,abcat0101001,"i pad","2011-10-16 19:46:33.078","2011-10-16 19:43:04.241"
f63920e83d463e2e6f7307f24b7b3b06cab9677d,2989098,abcat0208011,"wireless headphones","2011-10-25 22:53:50.559","2011-10-25 22:53:33.615"
f63aba5b74fa598b65c75f876c1bc8f8b926ecef,2738738,pcmcat164200050013,Laptop,"2011-08-14 11:35:56.768","2011-08-14 11:34:59.475"
f63d108b041169b576261173130789800bbb88c9,2769576,pcmcat209000050008,"Toshiba thrive","2011-09-21 09:25:52.917","2011-09-21 09:25:15.914"
f64c63665b49b014572b79edca2af847df4c73c3,9492426,pcmcat143000050007,"Dr dre","2011-10-02 13:25:59.676","2011-10-02 13:25:30.833"
f64ded67829c3eba3a36a2258b9f0ea3a90b65c2,9836718,pcmcat144700050004,"dr.dre headphones","2011-08-22 13:14:30.132","2011-08-22 13:12:46.322"
f6531fb7e8ebd5b7789e2a5f88a20706fc3cb0c9,1517163,pcmcat193100050014,Nook,"2011-10-04 22:56:41.74","2011-10-04 22:56:07.82"
f65ba5b1281842f65674dc36bf2f7ec7220781fe,3303069,pcmcat248500050020,"wii system","2011-10-19 23:22:57.27","2011-10-19 23:22:54.147"
f65c629f193d2497e7e8b0e09364b90ab7045c79,1945595,pcmcat209000050007,"IPad 2","2011-09-14 08:16:37.147","2011-09-14 08:16:12.985"
f65e5f064fb33a9baabf22337ed72ce68c32b14a,1853531,pcmcat164200050013,Mouse,"2011-09-07 12:50:30.494","2011-09-07 12:49:45.718"
f66216df7521fa9bce21b106eb7344b81ab7581e,9809492,pcmcat158900050018,projector,"2011-10-26 00:18:49.338","2011-10-26 00:17:43.307"
f6627a4272c729d9d860e385e48c0d799fd52a2f,1331156,pcmcat128700050041,"Apple tv","2011-09-08 20:52:50.254","2011-09-08 20:52:03.37"
f6674982c55b8b40dbd790b607ffb231ed40a3bc,8998506,abcat0503002,netgear,"2011-10-25 22:05:01.172","2011-10-25 22:04:48.245"
f67692631f3d154320787a3e556a9b77a13777af,3122039,pcmcat50300050014,Bionic,"2011-09-09 17:24:53.185","2011-09-09 17:24:24.047"
f678cb415d1f6e121c242229d9a8b7a1e5e35443,1987075,pcmcat180400050000,"cannon rebel","2011-09-29 13:15:36.854","2011-09-29 13:15:17.58"
f67d0ff8d7765870fa2acb3e8e38831116a4682e,2809771,pcmcat209000050008,"Samsung galaxy tab","2011-09-08 15:21:20.815","2011-09-08 15:21:14.18"
f68354e81ec2b787558855abce9db26da1b6ccb4,1517163,pcmcat193100050014,knook,"2011-08-15 13:46:32.271","2011-08-15 13:46:19.342"
f68485010fada128ade3fb17a65541236d24c6b4,9755395,pcmcat247400050001,"Apple MacBook pro","2011-08-22 08:15:22.028","2011-08-22 08:14:14.593"
f68608e52da73ab704309d889e7aff6dd899b542,2842056,pcmcat209000050008,"hp touchpad","2011-08-23 15:44:46.117","2011-08-23 15:43:47.748"
f68961c00f81158c2080a970a03d6281c8d340d5,3247045,cat02015,transformers,"2011-09-30 19:19:53.544","2011-09-30 19:17:22.359"
f68ac316aa12fb19e62aff6ff93735941dc34511,2173056,abcat0703002,"Batman arkham city","2011-10-16 14:29:21.496","2011-10-16 14:28:35.63"
f68b35d1a2d448bf3741c95afc0733eac2e3e8de,2842056,pcmcat209000050008,"Hp tablet","2011-09-04 01:45:00.527","2011-09-04 01:44:52.388"
f68b7a25af52cfd5842dc3ff6d07bdf9bfb946ae,2842056,pcmcat209000050008,touchpad,"2011-08-21 11:06:07.935","2011-08-21 11:05:54.38"
f6968d533121ed1dedec90876177dd4e04df971a,2138389,abcat0101001,"lcd tv","2011-10-06 16:03:27.249","2011-10-06 16:03:16.539"
f69e6520dcd920e88498611bbc9feb196925ffc3,2842056,pcmcat209000050008,"Htc  flyer","2011-10-06 07:35:42.296","2011-10-06 07:34:40.11"
f69f47b615a7ca47c645cbde87f43569d0ada763,2842056,pcmcat209000050008,"HP touchpad","2011-08-23 13:19:47.35","2011-08-23 13:19:40.326"
f6a147562a4ec21d6956c1063fbfaffab9c2499b,9755322,pcmcat247400050001,"Iconia notebook","2011-10-24 11:06:13.947","2011-10-24 11:05:19.135"
f6a47cd911b6e5890e16f1dc3c1a75d1b48db009,3061302,abcat0703001,"Play station 3","2011-10-29 17:14:50.45","2011-10-29 17:13:37.293"
f6a752dc6c0322f92e994e2aff733e20c8dfd924,2138389,abcat0101001,"lcd tv","2011-10-11 22:07:47.546","2011-10-11 22:07:42.487"
f6a8123b15817445a8760d7428d882115f13e0eb,2836657,abcat0503013,Modem,"2011-10-25 18:20:59.183","2011-10-25 18:20:37.678"
f6acdfc5a49290b771a9a0a9b14a5ededf128d6a,1257136,pcmcat231700050017,netflix,"2011-10-24 09:47:59.505","2011-10-24 09:45:17.042"
f6b979a36c66aac8225125304d511591adc816d5,1331156,pcmcat128700050041,tablet,"2011-10-16 17:09:00.193","2011-10-16 17:08:29.291"
f6c7a4f506e4af34e36c25aade5887224b45232f,2414049,pcmcat162100050040,"Boost moble","2011-09-05 19:25:28.947","2011-09-05 19:23:45.757"
f6cd0058e07075435b4fcbd4781d02a884ec6bd6,9755322,pcmcat247400050001,"Apple laptop","2011-10-30 11:32:13.884","2011-10-30 11:31:32.188"
f6d9daf2f3193c8edc232955912cd8068dfe9fb6,9755322,pcmcat247400050001,Mac,"2011-09-16 10:51:50.441","2011-09-16 10:51:26.615"
f6e1c361fad1d4b63b9b9b2b8cde57bf432d2488,8998506,abcat0503002,"Usb wireless modem","2011-10-13 19:50:49.945","2011-10-13 19:50:03.03"
f6e2aaabd5fc7f36331056348e544b350b55dc21,8915178,pcmcat143700050032,"car stereo","2011-10-19 22:29:19.792","2011-10-19 22:28:50.955"
f6e3712d5be43d6fb2a82184252f7bc8cf4fdb15,8208389,pcmcat147700050016,"play station 3","2011-10-26 00:07:32.726","2011-10-26 00:06:46.976"
f6e58a7daeee0f8116a1cd21174f3d15f1e006b7,9225377,abcat0201011,"Apple ipod","2011-10-22 07:55:24.335","2011-10-22 07:54:25.288"
f6ec136a561640d31bed49005dc434c7329ddc73,2339322,pcmcat209000050007,"ipad 2","2011-10-16 20:30:23.881","2011-10-16 20:29:20.131"
f6eeffebf7b4332130cea7fa87541186445e2318,2775225,pcmcat247400050000,FallSale_Computers_20110930,"2011-09-30 00:52:46.918","2011-09-30 00:52:11.329"
f6f1eed1a650138987200c6934972f95de96a87d,2842092,pcmcat209000050008,"Hp tablet","2011-08-29 20:38:32.733","2011-08-29 20:37:57.137"
f6f420d8b636b8477505f55f4740a58c6b893c9e,9845581,pcmcat143000050011,"Beats by dre","2011-09-30 17:19:30.181","2011-09-30 17:18:07.413"
f6f6c9684f381e850af4ac6fea15ea77da0e2ffd,1535836,pcmcat247400050001,Apple,"2011-09-21 12:28:35.516","2011-09-21 12:26:04.713"
f6f85e2978316ea356abd51bbc7f1ca23c2ccd40,3103247,cat02015,Thor,"2011-09-13 02:03:53.194","2011-09-13 02:02:42.7"
f6fa6787888312208fdcaddcadc65f0797d0da8e,3209231,cat02015,x-men,"2011-09-23 16:19:02.774","2011-09-23 16:17:58.599"
f6fb96603f2c8b67cd2096710aa1340e7885bca5,2138389,abcat0101001,"lcd tv","2011-10-12 01:03:55.064","2011-10-12 01:03:51.579"
f6fcd6e523d1f6f5325ed2bed9999b2178f24a8c,1161725,abcat0201011,"iPod nano","2011-09-13 13:04:16.548","2011-09-13 13:04:10.408"
f6fd8eed0d4371f76f388a23a170b319b4ea63c4,1232474,pcmcat144700050004,"Beats by dre","2011-09-20 14:50:02.885","2011-09-20 14:49:21.866"
f70d7b71a7a41f1b340b3663a852c8e11c782110,9492426,pcmcat143000050007,beats,"2011-09-23 03:31:21.425","2011-09-23 03:26:44.729"
f70db4cbfe41c3a0ae7613054383f98eae176195,1980124,pcmcat180400050000,"canon eos","2011-08-26 16:43:30.205","2011-08-26 16:43:18.906"
f713679df6b7de3802560bc715fd438c24bc1028,3122039,pcmcat209400050001,"droid bionic","2011-10-15 12:57:50.956","2011-10-15 12:57:41.502"
f7151751179e8ea10a25d3b48a906525d1e3742f,2842092,pcmcat209000050008,"hp touchpad","2011-08-21 11:56:47.541","2011-08-21 11:56:24.973"
f71bc04696b5799faf41310d54f5a73b10eeee20,2842092,pcmcat209000050008,"hp touchpad","2011-09-24 09:44:16.589","2011-09-24 09:43:10.493"
f71d5994880d76e0e11af55a2f3731cd896650bd,1945531,pcmcat209000050007,iPad,"2011-10-29 10:32:54.509","2011-10-29 10:32:12.978"
f720b74a8979d0f36df0b41238bd62029b130656,3061302,abcat0703001,"Playstation 3 console","2011-09-19 08:07:55.794","2011-09-19 08:06:52.967"
f7238672f48fe7bf04150b6a7dae354b8f18534a,3168067,cat02713,"Watch the throne","2011-09-02 21:56:53.222","2011-09-02 21:56:39.729"
f723cdf2af2b2fb3485762703f72caf1e1708cb0,1945531,pcmcat209000050007,Ipad,"2011-09-02 22:04:09.798","2011-09-02 22:02:21.795"
f7259e5cf2bc51ad9b25a787355e30111c3d0380,1303056,abcat0508009,"Microsoft office","2011-09-11 09:00:08.257","2011-09-11 08:58:59.482"
f73063e3a07b0549ac0745940b6d4d4eb6cdc178,2803428,abcat0706002,ColumbusDay_VideoGames_20111009,"2011-10-09 19:01:15.05","2011-10-09 18:59:37.029"
f734167eab06bc81911df624b73ef4e5e0c96813,3061302,abcat0703001,"play station","2011-10-19 21:58:56.936","2011-10-19 21:58:07.929"
f73f82edf340d8c9202b864be47c6fba18ffc61a,1945531,pcmcat209000050007,iPad,"2011-10-14 08:07:40.73","2011-10-14 08:07:07.762"
f744c7a2001f9708a2465baa2dd193b99f9e3e59,2842056,pcmcat209000050008,apple,"2011-08-31 01:39:55.386","2011-08-31 01:38:58.543"
f744ea1bc9026b32d60fa3c1d04037df09142590,1230537,pcmcat201900050009,"invisible shield","2011-10-28 11:34:42.427","2011-10-28 11:34:32.731"
f7472e51a4a638ae1e39bfed0e776840b594a228,2842056,pcmcat209000050008,hp,"2011-08-23 12:42:15.206","2011-08-23 12:42:05.881"
f74855ee97063731bb9a2b98d6a59dc5a77caa01,2971078,pcmcat247400050000,"lap top","2011-09-07 20:19:26.094","2011-09-07 20:18:43.811"
f74d1d0a85db1e463fd980eb05fc01370878cbc8,2738738,pcmcat164200050013,netbook,"2011-09-09 05:55:17.765","2011-09-09 05:53:53.464"
f751abc90e96dd04686ff5962d970251021463c5,9845581,pcmcat143000050011,"Sony headphones","2011-10-18 11:36:14.535","2011-10-18 11:31:28.939"
f7530790620849cb83079dac73e7e5d5d03c47aa,2138389,abcat0101001,"lcd tv","2011-10-11 03:45:22.699","2011-10-11 03:45:18.496"
f7596a8f76cd4debef5c113924b10f080e94f5a2,2339322,pcmcat209000050007,"Apple iPad","2011-10-19 06:28:54.17","2011-10-19 06:28:09.654"
f75ac858a1db80e0c61e0fb185bc16eb5f3dc8d8,1232474,pcmcat144700050004,"Beats by dre","2011-10-23 22:18:01.202","2011-10-23 22:17:43.193"
f75b779ca69b41af3979f1c51f7740c67ac46069,1222817,pcmcat180400050000,Nikon,"2011-09-04 20:45:53.286","2011-09-04 20:45:23.331"
f761f4512aa7597d186d2b7e524fc0dbd70a3a8f,3303069,pcmcat248500050020,"nintendo wii system","2011-10-26 00:43:47.337","2011-10-26 00:43:20.862"
f762fa83fbe0e72ea2b0a2684ce05e3b8284bae6,1251336,abcat0715007,"x box","2011-09-01 23:05:47.485","2011-09-01 23:05:35.073"
f765d177ac71b5534c41e0587a9f5a6440f64913,2620821,abcat0101001,"lg 26 inch","2011-08-26 13:02:50.284","2011-08-26 13:02:17.51"
f76705e27954c31293861f5c2724d22374edecc3,2842056,pcmcat209000050008,"Hp touchpad","2011-09-02 20:24:34.261","2011-09-02 20:24:06.664"
f76eaa4c0087f459051cf299c67a5b1d32fb03b5,2339322,pcmcat209000050007,Ipad2,"2011-09-11 12:53:08.274","2011-09-11 12:52:19.43"
f770fc7c0b7974dcd3ef5340dacf3e37692f63e0,2971078,pcmcat247400050000,"hp luminous rose","2011-09-12 08:28:08.262","2011-09-12 08:27:23.225"
f773c67458173423cd91432dad5151c0f7b0b991,2842092,pcmcat209000050008,"hp touchpad","2011-09-22 09:47:53.727","2011-09-22 09:47:37.984"
f7792d1e2af3ed08792bb670d6f8e999491b524c,2842056,pcmcat209000050008,tablet,"2011-08-30 22:22:08.529","2011-08-30 22:20:00.426"
f78063449cc58a90bfcc6bb4e2ba2dd583bd0c90,8915178,pcmcat143700050032,"battery charger","2011-10-25 21:39:12.21","2011-10-25 21:38:11.912"
f7818063ddde61988963d92a2eb9ff90d5b45950,9836718,pcmcat144700050004,"Beats by dr dre","2011-09-09 13:49:20.602","2011-09-09 13:47:47.437"
f78aeb0c255e7dbe19a6c22120f803dcd8fa3b3b,2842056,pcmcat209000050008,"hp touchpad","2011-09-28 18:23:56.227","2011-09-28 18:23:23.108"
f78b4e592887c6349ffe329477c3680263ee4e4c,9755322,pcmcat247400050001,"Apple MacBook pro","2011-10-02 21:57:51.843","2011-10-02 21:57:37.022"
f78e6aa8b19f5a944f733ce2a982af591f31e630,3108109,pcmcat247400050001,"13 MacBook air","2011-09-02 20:02:36.334","2011-09-02 20:00:38.845"
f78f3a3588fc9b19aad9e9dff130cf1278987b2a,3487784,pcmcat209400050001,"iPhone 4s","2011-10-13 09:40:43.822","2011-10-13 09:37:59.294"
f7907bf7587f4bf0173cca60ed4a5a3476d86aee,2842092,pcmcat209000050008,Touchpad,"2011-09-06 23:12:26.158","2011-09-06 23:09:32.771"
f792109a1429aeb424b321c80d3f1bd55b386add,2506173,pcmcat193100050014,"Kindle fire","2011-10-25 15:13:48.387","2011-10-25 15:13:39.235"
f792b978847e53a85fc8f53314f56ff8bbacab96,2658077,pcmcat190000050013,"Apple iMac","2011-09-02 03:53:01.946","2011-09-02 03:52:48.239"
f793402929063f73bb32bca2a08888b3c61caac8,2842092,pcmcat209000050008,"Hp touchpad","2011-08-25 20:27:35.476","2011-08-25 20:25:55.628"
f796a975f61f48e59eb245f11e11b1e52241de2a,3103247,cat02015,thor,"2011-09-09 18:22:30.87","2011-09-09 18:21:33.827"
f7a5a3fb6337a3f7b6de35d08b2847ffd89a7150,9755322,pcmcat247400050001,"MacBook pro","2011-09-04 14:25:30.024","2011-09-04 14:25:18.062"
f7aab1ae186f6360b93eba7fcb00ba6eabe0a66d,2339322,pcmcat209000050007,"Galaxy tab 8.9 white","2011-10-28 23:00:17.611","2011-10-28 22:59:56.05"
f7abde9e2f7a56b3723f90ccba5bf7be61f03e52,1946197,pcmcat209000050008,"motorola xoom","2011-09-26 12:44:41.918","2011-09-26 12:44:36.276"
f7b7d1903e4b273c4a8bdcdde27aef4251483735,1945531,pcmcat209000050007,"Ipad apple","2011-10-08 18:21:47.552","2011-10-08 18:21:30.201"
f7c2bfe511e1212dfec47879e3c2949c19bb2e6f,2204211,pcmcat144700050004,Headphones,"2011-10-02 17:48:16.969","2011-10-02 17:47:22.38"
f7c8ba6ff22c4c51e8aeb9d273e5725cabc1969f,2842056,pcmcat209000050008,"hp touchpad","2011-08-29 17:34:26.308","2011-08-29 17:34:09.095"
f7d470736118b8f3f57acdce42ef7189b6e97491,9420361,pcmcat183800050007,"Laptop power adapter","2011-10-18 16:26:13.894","2011-10-18 16:23:43.396"
f7d995b523dd04501b31e5017c363ebb4f42d501,2414049,pcmcat162100050040,"2371074 2126339 2126108","2011-10-19 08:42:01.076","2011-10-19 08:37:34.144"
f7df02e775d15c2574f17b0dba7e62880c202654,3108109,pcmcat247400050001,"MacBook air","2011-08-28 14:51:02.921","2011-08-28 14:48:37.952"
f7e430ecf586ee09109341ff02f1c16aa68c30f6,1623912,pcmcat247400050000,Laptops,"2011-09-13 09:42:22.265","2011-09-13 09:41:44.476"
f7e5352a8b37fd79cacefb6c9a2762669a8db7f7,9420361,pcmcat183800050007,Laptop,"2011-10-15 13:28:41.671","2011-10-15 13:28:02.52"
f7e7c604f977cacd9d4ab2582ddebbe0053ed062,2873059,abcat0701001,"gear of war","2011-09-19 20:59:04.959","2011-09-19 20:58:12.912"
f7eef877e16b51a3d7a14ea03ffebbe57ed1b78f,1945531,pcmcat209000050007,ipad,"2011-09-23 18:15:12.285","2011-09-23 18:14:56.13"
f7f12888e9c682d11e35b696b216831d9a3fa8bd,1517163,pcmcat193100050014,Nook,"2011-09-03 19:59:18.191","2011-09-03 19:57:33.706"
f7f2e54fa4b93ef154d8051371dd97888af95355,2390524,pcmcat209000050008,"htc flyer","2011-10-06 07:54:18.729","2011-10-06 07:54:01.94"
f7f95cf17162085e4fa83e1ae3668da9c5e97d36,2550164,cat02015,"star wars","2011-09-13 19:05:15.99","2011-09-13 19:03:14.646"
f7fb1e9eb69ee90aa88001de4e9792d64dd62a53,9744971,pcmcat166000050027,Dvr,"2011-09-29 19:24:21.06","2011-09-29 19:22:57.403"
f7fd6b46e1b58a46dbce5139e9b05b623b7b33de,8229044,abcat0503013,"Cable modem","2011-10-17 14:08:53.886","2011-10-17 14:07:37.669"
f7fd92283d98bc2c621fd769651aafdc7af2cd2f,2138389,abcat0101001,Toshiba,"2011-10-05 16:45:03.447","2011-10-05 16:44:47.259"
f805f057098db1a5cf5bb01ef170d6a22bbe180f,2873059,abcat0701001,"Fight night champion","2011-09-09 13:41:54.021","2011-09-09 13:41:02.139"
f806f5010672dbbb74dfbc7ee78aed3201ef570f,2969477,pcmcat247400050000,Laptops,"2011-09-25 20:54:17.712","2011-09-25 20:52:31.45"
f80cfd81d5261cd647420e44f4afeaba589775bd,3061302,abcat0703001,"Ps3 game console","2011-09-09 16:36:46.085","2011-09-09 16:36:33.692"
f817265933aeb99c9d25ede16c21235892bcc4c1,1945595,pcmcat209000050007,"iPad 2","2011-08-30 20:06:08.138","2011-08-30 20:04:05.742"
f8194c1288dd411a528c7c22b32163ef6f236ae8,9755322,pcmcat247400050001,"MacBook air price","2011-08-22 23:49:19.205","2011-08-22 23:48:27.027"
f81c5184081a06568a4fd66dfb1b4b80bae57fe7,3061366,abcat0703001,"Ps3 console","2011-09-15 16:04:06.521","2011-09-15 16:03:35.664"
f81f6da84d52c4d5d54d4ee2ed875fa6097612a9,2842056,pcmcat209000050008,"Hp touch pad","2011-08-21 11:23:26.813","2011-08-21 11:23:07.014"
f8205855071325cc1ef8d79b7c318b116bf46402,2842092,pcmcat209000050008,"HP TouchPa","2011-09-29 21:01:24.531","2011-09-29 21:01:08.402"
f8242db6e2b41f30b466c7b57d9ab0a162a8f561,2512059,pcmcat209000050008,iconia,"2011-09-20 18:46:28.401","2011-09-20 18:46:03.535"
f827033b2296e2cc535498af7e382dd735d6c441,1945595,pcmcat209000050007,"Ipad 2 32gb","2011-09-16 20:32:22.71","2011-09-16 20:32:19.118"
f82d865807f4bd52b9d84988ad6d30e53f978172,2620821,abcat0101001,"lcd tv","2011-10-12 18:08:48.418","2011-10-12 18:08:43.218"
f830fdf8a8618cf7d9c7e0b92e59e0504e314384,2658077,pcmcat190000050013,Imac,"2011-10-23 19:19:07.903","2011-10-23 19:18:52.803"
f834a04370fa743507d653610b32406e3d8029d5,1162184,abcat0701001,"xbox 360","2011-09-16 11:32:49.724","2011-09-16 11:31:47.877"
f835c62e2a5a992c4017bc8d9ec629748223aeae,9172799,pcmcat189600050008,"internal hard drive","2011-10-26 00:32:39.391","2011-10-26 00:31:44.746"
f837b36913882711eef89589c3f47dba4b4e1993,9420361,pcmcat183800050007,Laptop,"2011-10-23 03:13:06.005","2011-10-23 03:12:56.889"
f83b0694b925f85946fba2ef422cf2b8d066d655,8915178,pcmcat143700050032,"audio cable","2011-10-06 23:09:09.901","2011-10-06 23:08:46.95"
f83dca5facc4fc72eca2f2ad372bb45e5cce973b,1945595,pcmcat209000050007,"ipad 2","2011-09-29 23:46:42.11","2011-09-29 23:46:29.562"
f83ed7f501c5f35f118cdea3c52787b1cf03ec2b,1535836,pcmcat247400050001,"Lab tops","2011-10-05 11:13:30.916","2011-10-05 11:11:31.242"
f848e9a11132258b9571cbbe29d76ae6fd28482a,2893174,abcat0101001,"lcd tv","2011-09-12 18:20:29.6","2011-09-12 18:20:21.502"
f84b8ea6898c8c4d3688eda8b7d201461cd67ca0,8998506,abcat0503002,"wireless n router","2011-09-23 12:41:42.761","2011-09-23 12:40:52.74"
f84c723ab8a80f078548b9db32f46c59e00bfaf9,2842092,pcmcat209000050008,"hp touchpad","2011-08-26 20:08:55.589","2011-08-26 20:08:18.617"
f84c84b2c5c809884ae5555bbba17fb7fb41113b,2414049,pcmcat162100050040,"Boost mobile phones","2011-10-25 22:59:11.129","2011-10-25 22:58:21.253"
f85039909f85b335adcd13668dfe6c43c2eaf821,2842056,pcmcat209000050008,"Hp touchpad","2011-08-29 09:29:50.806","2011-08-29 09:29:38.405"
f853c4122d4efeddf9af9da30ba1a00a836ad6e1,2620821,abcat0101001,"lcd tv","2011-10-23 12:07:13.734","2011-10-23 12:07:09.88"
f859d36af30a8744f6344070d81e7e48bf045f55,9845581,pcmcat143000050011,"dre beats","2011-09-16 20:10:34.708","2011-09-16 20:09:08.994"
f85c726c70e0931b0f576d0ab6aa693bb5363456,2842056,pcmcat209000050008,"Hp touch pad","2011-08-21 06:31:02.134","2011-08-21 06:30:52.835"
f85d1bc89436e451ae7c28c44264cb0ca5c61c68,9420361,pcmcat183800050007,"GatewAy charger","2011-09-22 08:24:05.227","2011-09-22 08:23:18.443"
f85e3483222a397a57f6606da3106566faf08e2d,1303056,abcat0508009,"microsoft office","2011-09-30 14:00:23.485","2011-09-30 13:57:18.977"
f860beffd661dfb0f91a96724125bf6444820da5,3168067,cat02713,"watch the throne","2011-09-05 20:55:42.092","2011-09-05 20:55:20.338"
f8631c6d576d7645743151f4509c5bba9b1c3ed3,1534115,pcmcat247400050001,"mac book","2011-09-01 17:17:15.137","2011-09-01 17:15:07.721"
f870e00a60ee91ada1c12d04674701d91331acfb,2842056,pcmcat209000050008,"HP touchpad","2011-08-22 04:21:31.899","2011-08-22 04:21:18.535"
f871861e0318f655fccfaf907327d8914ab483be,3487648,pcmcat209400050001,"iPhone 4S","2011-10-18 16:06:48.327","2011-10-18 16:05:48.968"
f873c4b24b7fd76fe08b44af54cec68e134d5073,9836718,pcmcat144700050004,"Monster audifonos","2011-10-06 18:16:41.039","2011-10-06 18:15:13.256"
f8740265e4d2e755f5365324eb49cb3c57ce5db7,2925714,pcmcat247400050000,viao,"2011-09-07 17:12:48.968","2011-09-07 17:12:28.539"
f87827ef7e69420105cb274aa275f5308304da72,8208389,pcmcat147700050016,"sony home theatre","2011-10-26 00:06:14.246","2011-10-26 00:05:19.07"
f88008aab8dbc2a9206566d01952e9eb4bbb7e24,2620821,abcat0101001,Dynex,"2011-08-26 17:56:17.339","2011-08-26 17:56:02.33"
f8807dfcc01fb17094c0e967a88c00be4ecdc4c9,2620821,abcat0101001,Tv,"2011-08-27 13:44:25.421","2011-08-27 13:42:35.581"
f88086c2eaff35bff9cfcd9bfa1bceff7c241caf,9755322,pcmcat247400050001,"apple macbook","2011-10-15 14:36:19.142","2011-10-15 14:36:03.21"
f88b5c90585b09b053539e6e4c725d6869f9c77a,2224084,pcmcat244700050008,"On star","2011-08-14 18:18:15.501","2011-08-14 18:17:53.408"
f88d86a6e1a831ccf84721a41d5f2ee07bc89b60,9420361,pcmcat183800050007,adapters,"2011-10-26 00:58:49.27","2011-10-26 00:57:19.077"
